399.380594253,168.789093942,42.4319907455,0.0461041643371,-0.617822611598,-0.784964729545
397.252908654,142.912629798,57.2677668068,0.0660356733605,-0.360061244377,-0.930588625624
396.745434657,112.973868542,63.646118232,0.0480471542142,-0.0515882443558,-0.997511966854
397.083231944,82.6895935168,60.1752973281,0.00798628908732,0.276624372319,-0.960944939019
396.98989187,55.2760290689,48.9312761196,-0.0517921887007,0.419261481261,-0.90638699214
379.100844775,168.57915779,41.4499726292,0.0437779061593,-0.583959005695,-0.810601859485
376.935693301,142.744920809,55.7558099454,0.0773988692483,-0.368998128468,-0.926201811824
376.478315936,113.395751461,62.5574695308,0.0494028894195,-0.0780787612177,-0.995722381773
376.831627594,83.6825076898,60.2777895644,-0.0019440167261,0.238645824915,-0.971104727128
376.924739728,56.0507686935,50.6909888607,-0.0832379814069,0.344436945376,-0.93511209441
359.128218285,168.675286536,39.2269133298,0.093282933958,-0.588127204472,-0.803370826949
356.886970023,142.804363252,53.9425339372,0.087401001152,-0.389933879655,-0.916685679224
356.375291615,113.78007645,61.4330251325,0.0582601639862,-0.106421159987,-0.992612860082
356.674078841,84.304939726,60.390966661,0.000978460528221,0.188467574365,-0.982078925559
356.782190427,56.4877083052,52.5727630778,-0.0837994597988,0.31233379679,-0.946269121297
339.643169275,168.79639721,36.7203747973,0.10454489696,-0.587631413883,-0.802346362824
337.152365554,142.921336846,51.8631430387,0.0974504762738,-0.413966610215,-0.905060799229
336.488678095,114.169115553,60.2657192377,0.0530210055509,-0.143707027782,-0.988198898571
336.618230072,84.8725969096,60.6206765605,-0.0159354031234,0.126879158569,-0.991790170373
336.567252268,56.9346310576,54.832040403,-0.114029434659,0.253176988575,-0.960676168377
320.395008106,168.752392873,33.9352492742,0.121836442544,-0.596646646594,-0.793201525702
317.578840872,143.00315713,49.6346905741,0.105625738131,-0.43985553921,-0.891835359285
316.708228161,114.550279295,59.1708061108,0.0507488555577,-0.185231272127,-0.981383681078
316.60703558,85.4371661165,61.1477946776,-0.0303524572969,0.0605780688615,-0.997701872259
316.331986805,57.3275559336,57.5778980393,-0.144391193362,0.144846609431,-0.978861912128
301.004512371,168.458917864,30.844051054,0.148638624312,-0.602878706403,-0.783864672459
297.97908766,142.902006501,47.170783931,0.120739650035,-0.467549366053,-0.875682320944
296.893448859,114.905075637,58.0325376752,0.0547190172075,-0.243568766728,-0.968338827596
296.567648703,86.1188260325,61.8718886146,-0.0394058401204,-0.0209972640835,-0.999002649979
296.098892058,57.9174242697,60.8794365325,-0.167470656424,0.024789441013,-0.985565351893
281.242768301,167.707514718,27.593146587,0.155341557482,-0.619190129714,-0.769722406965
278.176028728,142.598267662,44.5905766602,0.12145867499,-0.496900259256,-0.859265920784
276.924315722,115.260959086,56.7588528822,0.0570349333727,-0.301556930281,-0.951740738949
276.426040653,87.070708452,62.6531560308,-0.0427841140515,-0.10055503543,-0.99401116917
275.858863127,59.168614625,64.3854285717,-0.177640387564,-0.0714276511781,-0.981499864164
261.073198645,166.549344157,24.3659202949,0.162532060132,-0.635254633327,-0.755006543194
258.081024217,142.133094942,41.9259465529,0.124407254851,-0.533673235271,-0.836490115241
256.727963291,115.664253888,55.4291820623,0.0545201062247,-0.365511428844,-0.929208778156
256.118992955,88.2945911924,63.3338724244,-0.0401200969924,-0.190786634582,-0.980811316147
255.600588911,61.2352708564,67.7693654385,-0.171656277636,-0.169044721153,-0.970545209971
240.562139744,165.438652578,21.0250950181,0.147857032528,-0.650049862835,-0.7453680123
237.715601492,141.591004008,39.2811131494,0.117643041275,-0.566946053023,-0.815311160111
236.318109246,116.020340321,54.037066718,0.053522635264,-0.423493874732,-0.90431646318
235.647976307,89.5833939445,63.9256850021,-0.046444099935,-0.275942122243,-0.960051504219
235.195761939,63.3974758798,70.8389662003,-0.165552600724,-0.268104974119,-0.949058512024
219.823170429,164.225420611,18.0853784645,0.140541206412,-0.665493343933,-0.733053052978
217.140321547,140.944970021,36.8774753731,0.10688457896,-0.59761091991,-0.79463002409
215.742684481,116.26085976,52.7780662305,0.0472707954915,-0.480013996598,-0.875986321219
215.07088691,90.7593360352,64.4891894036,-0.0399392135659,-0.359196496305,-0.932406958501
214.747453208,65.3891572243,73.6437111189,-0.149342120948,-0.375795277342,-0.914589984877
198.806588349,162.794646351,15.6331186731,0.125991664784,-0.681461574659,-0.720927335221
196.398771575,140.166194587,34.7824832622,0.0947239597454,-0.617905210165,-0.780525798869
195.051226248,116.305879678,51.5928457333,0.0476776439191,-0.525218723711,-0.849630587099
194.41345458,91.7158134833,64.8602006575,-0.0283135139084,-0.427699187842,-0.903477586689
194.208807392,67.2381425588,75.9513439842,-0.127417891544,-0.447010141615,-0.88540759778
177.70724421,161.326721504,13.592310629,0.112177999079,-0.697410772658,-0.707837771458
175.531547837,139.405144641,33.0526768186,0.0823915167032,-0.638896962541,-0.764867510901
174.278104407,116.275990489,50.5609766506,0.0390885054145,-0.560886958302,-0.826969109914
173.71230231,92.5263250119,65.1317978412,-0.029639197002,-0.485378189581,-0.873801768756
173.641631244,68.8508914908,78.0107241262,-0.120744046917,-0.509108943935,-0.852190681913
156.561702241,159.962069249,11.7040825137,0.107133134879,-0.708235804778,-0.697799782345
154.604033881,138.638920834,31.4763604123,0.0797527702793,-0.659030869695,-0.747875530033
153.461758111,116.235684596,49.6097205895,0.0387145043034,-0.593817802617,-0.803667595745
152.994587934,93.2895388155,65.3213198866,-0.0235072978564,-0.543217300651,-0.839262992882
153.085415922,70.4900089596,79.6765354138,-0.100552852208,-0.559916676423,-0.822424731739
134.969448571,158.451484055,9.98051908283,0.101315621168,-0.724068341576,-0.682246422955
133.636395511,137.913557671,29.9507643324,0.0751702343568,-0.676200231277,-0.732872896953
132.623188932,116.204023158,48.6176469488,0.0389434017718,-0.625025287149,-0.779632478725
132.266311643,94.0095248328,65.3395381395,-0.0181892253009,-0.588411180868,-0.808357244238
132.505372538,71.9481247497,81.0068050097,-0.0872695959696,-0.603281707702,-0.792739048346
113.765330751,157.242354863,7.97686259103,0.100575599657,-0.736844157193,-0.668539629913
112.628331473,137.276133866,28.387018112,0.0764053925818,-0.695130923651,-0.714811314242
111.762222456,116.225847797,47.5393481836,0.0380138692767,-0.652512924388,-0.756823512617
111.540293836,94.763070229,65.215692842,-0.0168464072002,-0.625826874274,-0.779780047193
111.970436305,73.3650770403,82.0818285446,-0.0813133631525,-0.631978718083,-0.770708139871
92.5781977762,155.828404163,6.30372526774,0.100812323429,-0.751290745933,-0.652226257154
91.5604213817,136.635172385,26.7629388331,0.0736530166551,-0.716700769513,-0.693480526127
90.8586750546,116.360562039,46.4601846566,0.0288333547667,-0.680658842819,-0.732032907283
90.8081536054,95.6279163806,65.0120952593,-0.0246755472876,-0.660981280568,-0.749996576062
91.4387762522,74.9285614388,82.9381878472,-0.0801388620083,-0.655954533829,-0.750534084732
71.4496503684,154.448644528,4.65921582479,0.09884745983,-0.761386257944,-0.640718460713
